2021,8,8,1613,260
2020,12,27,930,99
2021,5,7,2518,60
2021,7,16,1321,215
2021,8,14,3400,142
2021,5,29,1150,142
2021,3,1,522,192
2021,5,21,2013,266
2021,1,17,3395,142
2021,3,4,1700,303
2021,8,15,1632,130
2021,4,8,651,233
2021,9,28,984,266
2021,8,15,275,142
2021,6,2,1939,266
2021,10,23,2016,142
2021,6,21,2710,233
2021,3,9,938,67
2021,6,15,3389,233
2021,4,28,2216,63
2021,3,3,2562,293
2021,7,10,3100,215
2021,10,18,144,67
2021,5,12,83,20
2021,6,11,1265,157
2021,11,11,3247,192
2021,6,13,1296,88
2021,3,18,1691,215
2021,11,28,2550,215
2021,4,24,2024,192
2021,9,22,1960,142
2021,7,1,1100,125
2021,9,6,2441,266
2021,7,24,2147,192
2021,5,7,1064,142
2021,7,14,909,260
2021,3,30,1485,142
2021,7,30,2680,142
2021,6,6,2229,20
2021,7,14,1613,266
2021,2,3,1315,142
2021,6,29,3241,88
2021,8,2,2402,63
2021,4,12,3523,134
2021,9,23,715,233
2021,8,1,365,298
2021,4,7,2879,142
2021,5,7,2177,102
2021,8,2,2216,266
2021,9,3,261,20
2021,10,6,843,233
2021,6,27,1543,142
2021,5,22,3424,116
2021,12,21,2687,215
2021,9,7,1049,148
2021,10,8,3001,209
2021,9,21,3357,116
2021,6,21,821,142
2021,7,6,727,274
2021,4,22,2888,70
2021,8,1,310,70
2021,6,29,1792,142
2021,7,12,1255,20
2021,6,13,1604,63
2021,1,18,934,215
2021,5,4,1404,274
2021,1,28,3165,102
2021,8,14,3349,212
2021,3,29,1852,192
2021,3,31,1336,266
2021,8,1,1231,88
2021,4,13,1825,20
2021,4,24,9,192
2021,5,8,17,23
2021,9,14,2744,130
2021,7,21,1365,215
2021,7,30,909,20
2021,5,7,1932,20
2021,4,15,903,192
2021,2,5,3220,298
2021,6,28,2179,31
2021,3,6,2057,78
2021,6,30,3269,20
2021,7,26,1971,130
2021,10,26,3191,215
2021,8,17,1150,261
2021,5,13,651,157
2021,4,23,2605,260
2021,10,1,1982,226
2021,9,30,337,266
2021,3,29,1215,142
2021,10,14,3093,54
2021,4,1,1562,268
2021,7,29,1625,142
2021,5,22,863,302
2021,9,20,670,20
2021,8,18,3370,20
2021,6,11,803,125
2021,5,19,1309,142
2021,9,14,3411,215
2021,6,11,932,263
2021,8,11,929,215
2021,9,7,2979,260
2021,3,31,1511,266
2021,5,27,1821,254
2021,4,2,83,142
2021,9,30,2926,200
2021,11,27,2668,60
2021,11,9,175,215
2021,6,10,1126,20
2021,9,7,2268,264
2021,5,8,2498,215
2021,7,7,1230,60
2021,7,29,940,215
2021,8,2,1288,296
2021,4,1,1623,260
2021,5,23,1010,192
2021,8,2,1321,293
2021,5,12,3402,78
2021,12,20,1098,142
2021,1,9,3287,215
2021,10,8,1193,162
2021,7,15,2152,266
2021,8,2,969,142
2021,8,18,1515,20
2021,3,6,477,298
2021,7,6,2832,125
2021,8,17,641,60
2021,6,4,400,142
2021,4,10,2934,215
2021,8,26,2080,261
2021,7,31,3098,261
2021,8,17,2559,309
2021,2,10,2345,303
2021,7,9,1789,142
2021,5,27,522,63
2021,12,25,2953,263
2021,2,4,2898,116
2021,8,15,2531,233
2021,10,11,2978,279
2021,6,4,3577,274
2021,5,30,2220,215
2021,7,29,433,266
2021,5,12,2821,63
2021,8,27,1513,301
2021,10,11,1845,130
2021,8,21,2688,311
2021,8,26,1204,20
2021,11,21,909,298
2021,12,22,2051,124
2021,5,13,2947,142
2021,1,5,2248,264
2021,5,9,3197,88
2021,8,15,3499,142
2021,5,9,1366,215
2021,10,19,898,116
2021,4,29,2783,215
2021,5,24,1304,215
2021,6,19,1809,116
2021,7,29,2201,116
2021,4,24,930,124
2021,6,10,3374,142
2021,8,24,3505,260
2020,12,31,1485,233
2021,8,31,2781,192
2021,5,8,3501,162
2021,9,2,261,20
2021,5,13,1202,301
2021,8,21,3093,102
2021,12,2,2171,303
2021,6,15,3502,142
2021,8,8,740,142
2021,8,17,411,20
2021,9,21,2228,63
2021,10,20,907,60
2021,6,23,1392,31
2021,5,9,3269,142
2021,7,23,813,233
2021,2,24,622,124
2021,10,20,621,99
2021,1,31,1385,142
2021,2,10,2877,23
